idplanmed,idestcub,idfustemed,plantio,numarv,datamedicao,dap,ht,seq,hi,dicc1,dicc2,espcasca
3,2,99,3,1316,2005-04-22,"7,3","14,9",8,10,"4,3","4,3","0,2"
3,2,99,3,1316,2005-04-22,"7,3","14,9",9,12,3,3,"0,2"
3,2,100,3,1327,2006-04-26,"14,5",27,1,"0,1","18,2","18,2","1,2"
3,2,100,3,1327,2006-04-26,"14,5",27,2,"0,7","14,7","14,7","0,5"
3,2,100,3,1327,2006-04-26,"14,5",27,3,"1,3","14,5","14,5","0,4"
3,2,100,3,1327,2006-04-26,"14,5",27,4,2,"13,8","13,8","0,4"
3,2,100,3,1327,2006-04-26,"14,5",27,5,4,"13,15","13,15","0,4"
3,2,100,3,1327,2006-04-26,"14,5",27,6,6,"12,45","12,45","0,3"
3,2,100,3,1327,2006-04-26,"14,5",27,7,8,"11,95","11,95","0,3"
3,2,100,3,1327,2006-04-26,"14,5",27,8,10,"10,95","10,95","0,3"
3,2,100,3,1327,2006-04-26,"14,5",27,9,12,"10,25","10,25","0,2"
3,2,100,3,1327,2006-04-26,"14,5",27,10,14,"8,9","8,9","0,2"
3,2,100,3,1327,2006-04-26,"14,5",27,11,16,"8,15","8,15","0,2"
3,2,100,3,1327,2006-04-26,"14,5",27,12,18,"6,95","6,95","0,2"
3,2,100,3,1327,2006-04-26,"14,5",27,13,20,"5,75","5,75","0,2"
3,2,100,3,1327,2006-04-26,"14,5",27,14,22,"4,8","4,8","0,2"
3,2,100,3,1327,2006-04-26,"14,5",27,15,24,"3,3","3,3","0,2"
3,2,102,3,1332,2006-04-26,"23,9","30,9",1,"0,1","31,2","31,2","1,2"
3,2,102,3,1332,2006-04-26,"23,9","30,9",2,"0,7","25,6","25,6",1
3,2,102,3,1332,2006-04-26,"23,9","30,9",3,"1,3","23,9","23,9","0,6"
3,2,102,3,1332,2006-04-26,"23,9","30,9",4,2,"23,1","23,1","0,5"
3,2,102,3,1332,2006-04-26,"23,9","30,9",5,4,"20,9","20,9","0,5"
3,2,102,3,1332,2006-04-26,"23,9","30,9",6,6,"20,2","20,2","0,5"
3,2,102,3,1332,2006-04-26,"23,9","30,9",7,8,"19,1","19,1","0,5"
3,2,102,3,1332,2006-04-26,"23,9","30,9",8,10,18,18,"0,5"
3,2,102,3,1332,2006-04-26,"23,9","30,9",9,12,"16,55","16,55","0,4"
3,2,102,3,1332,2006-04-26,"23,9","30,9",10,14,"15,45","15,45","0,4"
3,2,102,3,1332,2006-04-26,"23,9","30,9",11,16,"14,6","14,6","0,4"
3,2,102,3,1332,2006-04-26,"23,9","30,9",12,18,"13,05","13,05","0,4"
3,2,102,3,1332,2006-04-26,"23,9","30,9",13,20,"11,85","11,85","0,4"
3,2,102,3,1332,2006-04-26,"23,9","30,9",14,22,"10,4","10,4","0,4"
3,2,102,3,1332,2006-04-26,"23,9","30,9",15,24,"8,9","8,9","0,4"
3,2,102,3,1332,2006-04-26,"23,9","30,9",16,26,"6,6","6,6","0,4"
3,2,102,3,1332,2006-04-26,"23,9","30,9",17,28,"4,5","4,5","0,2"
3,2,103,3,1348,2005-05-25,"9,5","20,9",1,"0,1","11,7","11,7","0,8"
3,2,103,3,1348,2005-05-25,"9,5","20,9",2,"0,7","9,7","9,7","0,6"
3,2,103,3,1348,2005-05-25,"9,5","20,9",3,"1,3","9,5","9,5","0,4"
3,2,103,3,1348,2005-05-25,"9,5","20,9",4,2,"9,1","9,1","0,3"
3,2,103,3,1348,2005-05-25,"9,5","20,9",5,4,"8,5","8,5","0,3"
3,2,103,3,1348,2005-05-25,"9,5","20,9",6,6,8,8,"0,3"
3,2,103,3,1348,2005-05-25,"9,5","20,9",7,8,"7,3","7,3","0,3"
3,2,103,3,1348,2005-05-25,"9,5","20,9",8,10,"6,8","6,8","0,3"
3,2,103,3,1348,2005-05-25,"9,5","20,9",9,12,"6,2","6,2","0,3"
3,2,103,3,1348,2005-05-25,"9,5","20,9",10,14,5,5,"0,2"
3,2,103,3,1348,2005-05-25,"9,5","20,9",11,16,4,4,"0,2"
3,2,104,3,1352,2005-05-25,"17,7","26,9",1,"0,1","23,3","23,3",1
3,2,104,3,1352,2005-05-25,"17,7","26,9",2,"0,7","18,8","18,8","0,6"
3,2,104,3,1352,2005-05-25,"17,7","26,9",3,"1,3","17,7","17,7","0,5"
3,2,104,3,1352,2005-05-25,"17,7","26,9",4,2,"17,3","17,3","0,5"
3,2,104,3,1352,2005-05-25,"17,7","26,9",5,4,"16,2","16,2","0,4"
3,2,104,3,1352,2005-05-25,"17,7","26,9",6,6,"15,3","15,3","0,4"
3,2,104,3,1352,2005-05-25,"17,7","26,9",7,8,"14,4","14,4","0,4"
3,2,104,3,1352,2005-05-25,"17,7","26,9",8,10,"13,5","13,5","0,4"
3,2,104,3,1352,2005-05-25,"17,7","26,9",9,12,12,12,"0,4"
3,2,104,3,1352,2005-05-25,"17,7","26,9",10,14,"11,2","11,2","0,4"
3,2,104,3,1352,2005-05-25,"17,7","26,9",11,16,"10,2","10,2","0,4"
3,2,104,3,1352,2005-05-25,"17,7","26,9",12,18,9,9,"0,4"
3,2,104,3,1352,2005-05-25,"17,7","26,9",13,20,8,8,"0,4"
3,2,104,3,1352,2005-05-25,"17,7","26,9",14,22,"6,2","6,2","0,4"
3,2,104,3,1352,2005-05-25,"17,7","26,9",15,24,4,4,"0,2"
3,2,105,3,1405,2003-12-20,"4,5","10,5",1,"0,1","5,7","5,7","0,2"
3,2,105,3,1405,2003-12-20,"4,5","10,5",2,"0,7","4,6","4,6","0,2"
3,2,105,3,1405,2003-12-20,"4,5","10,5",3,"1,3","4,5","4,5","0,1"
3,2,105,3,1405,2003-12-20,"4,5","10,5",4,2,"4,3","4,3","0,1"
3,2,105,3,1405,2003-12-20,"4,5","10,5",5,4,"3,6","3,6","0,1"
3,2,105,3,1405,2003-12-20,"4,5","10,5",6,6,3,3,"0,1"
3,2,105,3,1405,2003-12-20,"4,5","10,5",7,8,"1,9","1,9","0,1"
3,2,106,3,1406,2003-12-20,"8,2","18,5",1,"0,1","11,3","11,3","0,4"
3,2,106,3,1406,2003-12-20,"8,2","18,5",2,"0,7","8,4","8,4","0,3"
3,2,106,3,1406,2003-12-20,"8,2","18,5",3,"1,3","8,2","8,2","0,3"
3,2,106,3,1406,2003-12-20,"8,2","18,5",4,2,"7,8","7,8","0,3"
3,2,106,3,1406,2003-12-20,"8,2","18,5",5,4,"7,4","7,4","0,3"
3,2,106,3,1406,2003-12-20,"8,2","18,5",6,6,"6,9","6,9","0,3"
3,2,106,3,1406,2003-12-20,"8,2","18,5",7,8,"6,2","6,2","0,2"
3,2,106,3,1406,2003-12-20,"8,2","18,5",8,10,"5,5","5,5","0,2"
3,2,106,3,1406,2003-12-20,"8,2","18,5",9,12,"4,6","4,6","0,2"
3,2,106,3,1406,2003-12-20,"8,2","18,5",10,14,"3,8","3,8","0,2"
3,2,106,3,1406,2003-12-20,"8,2","18,5",11,16,"2,6","2,6","0,2"
3,2,107,3,1419,2005-01-20,"18,1","27,2",1,"0,1","22,9","22,9","1,3"
3,2,107,3,1419,2005-01-20,"18,1","27,2",2,"0,7","19,4","19,4","0,8"
3,2,107,3,1419,2005-01-20,"18,1","27,2",3,"1,3","18,1","18,1","0,5"
3,2,107,3,1419,2005-01-20,"18,1","27,2",4,2,"17,1","17,1","0,5"
3,2,107,3,1419,2005-01-20,"18,1","27,2",5,4,16,16,"0,4"
3,2,107,3,1419,2005-01-20,"18,1","27,2",6,6,"15,6","15,6","0,4"
3,2,107,3,1419,2005-01-20,"18,1","27,2",7,8,"14,7","14,7","0,4"
3,2,107,3,1419,2005-01-20,"18,1","27,2",8,10,"14,1","14,1","0,4"
3,2,107,3,1419,2005-01-20,"18,1","27,2",9,12,"12,8","12,8","0,4"
3,2,107,3,1419,2005-01-20,"18,1","27,2",10,14,"11,3","11,3","0,4"
3,2,107,3,1419,2005-01-20,"18,1","27,2",11,16,"10,6","10,6","0,3"
3,2,107,3,1419,2005-01-20,"18,1","27,2",12,18,"9,2","9,2","0,3"
3,2,107,3,1419,2005-01-20,"18,1","27,2",13,20,8,8,"0,3"
3,2,107,3,1419,2005-01-20,"18,1","27,2",14,22,"6,9","6,9","0,3"
3,2,107,3,1419,2005-01-20,"18,1","27,2",15,24,"4,1","4,1","0,2"
3,2,109,3,1494,2004-11-01,"8,7",18,1,"0,1","10,3","10,3","0,7"
3,2,109,3,1494,2004-11-01,"8,7",18,2,"0,7",9,9,"0,4"
3,2,109,3,1494,2004-11-01,"8,7",18,3,"1,3","8,7","8,7","0,3"
3,2,109,3,1494,2004-11-01,"8,7",18,4,2,"8,3","8,3","0,3"
3,2,109,3,1494,2004-11-01,"8,7",18,5,4,"7,7","7,7","0,3"
3,2,109,3,1494,2004-11-01,"8,7",18,6,6,7,7,"0,3"
3,2,109,3,1494,2004-11-01,"8,7",18,7,8,"6,2","6,2","0,3"
3,2,109,3,1494,2004-11-01,"8,7",18,8,10,"5,3","5,3","0,2"
3,2,109,3,1494,2004-11-01,"8,7",18,9,12,"4,5","4,5","0,2"
3,2,109,3,1494,2004-11-01,"8,7",18,10,14,"3,5","3,5","0,2"
3,2,110,3,1498,2004-11-01,"5,9","13,6",1,"0,1","6,8","6,8","0,3"
3,2,110,3,1498,2004-11-01,"5,9","13,6",2,"0,7","6,1","6,1","0,3"
3,2,110,3,1498,2004-11-01,"5,9","13,6",3,"1,3","5,9","5,9","0,3"
3,2,110,3,1498,2004-11-01,"5,9","13,6",4,2,"5,7","5,7","0,3"
3,2,110,3,1498,2004-11-01,"5,9","13,6",5,4,"5,2","5,2","0,2"
3,2,110,3,1498,2004-11-01,"5,9","13,6",6,6,"4,3","4,3","0,2"
3,2,110,3,1498,2004-11-01,"5,9","13,6",7,8,"3,5","3,5","0,2"
3,2,112,3,1505,2005-10-18,"13,1","25,8",1,"0,1","16,3","16,3","0,9"
3,2,112,3,1505,2005-10-18,"13,1","25,8",2,"0,7","13,5","13,5","0,5"
3,2,112,3,1505,2005-10-18,"13,1","25,8",3,"1,3","13,1","13,1","0,4"
3,2,112,3,1505,2005-10-18,"13,1","25,8",4,2,"12,75","12,75","0,4"
3,2,112,3,1505,2005-10-18,"13,1","25,8",5,4,"11,85","11,85","0,3"
3,2,112,3,1505,2005-10-18,"13,1","25,8",6,6,"10,75","10,75","0,3"
3,2,112,3,1505,2005-10-18,"13,1","25,8",7,8,"10,15","10,15","0,3"
3,2,112,3,1505,2005-10-18,"13,1","25,8",8,10,"9,9","9,9","0,3"
3,2,112,3,1505,2005-10-18,"13,1","25,8",9,12,"9,1","9,1","0,2"
3,2,112,3,1505,2005-10-18,"13,1","25,8",10,14,"8,1","8,1","0,2"
3,2,112,3,1505,2005-10-18,"13,1","25,8",11,16,"7,1","7,1","0,2"
3,2,112,3,1505,2005-10-18,"13,1","25,8",12,18,"6,05","6,05","0,2"
3,2,112,3,1505,2005-10-18,"13,1","25,8",13,20,"5,3","5,3","0,2"
3,2,112,3,1505,2005-10-18,"13,1","25,8",14,22,"3,85","3,85","0,2"
3,2,114,3,1744,2004-04-20,"7,9","15,1",1,"0,1","9,5","9,5","0,4"
3,2,114,3,1744,2004-04-20,"7,9","15,1",2,"0,7","8,9","8,9","0,3"
3,2,114,3,1744,2004-04-20,"7,9","15,1",3,"1,3","7,9","7,9","0,3"
3,2,114,3,1744,2004-04-20,"7,9","15,1",4,2,"7,7","7,7","0,2"
3,2,114,3,1744,2004-04-20,"7,9","15,1",5,4,"6,7","6,7","0,2"
3,2,114,3,1744,2004-04-20,"7,9","15,1",6,6,"6,2","6,2","0,2"
3,2,114,3,1744,2004-04-20,"7,9","15,1",7,8,"5,2","5,2","0,2"
3,2,114,3,1744,2004-04-20,"7,9","15,1",8,10,"3,8","3,8","0,2"
3,2,114,3,1744,2004-04-20,"7,9","15,1",9,12,3,3,"0,2"
3,2,114,3,1744,2004-04-20,"7,9","15,1",10,14,"1,5","1,5","0,1"
3,2,115,3,1802,2004-12-01,"22,6","29,3",1,"0,1","28,8","28,8","1,4"
3,2,115,3,1802,2004-12-01,"22,6","29,3",2,"0,7","25,1","25,1","1,1"
3,2,115,3,1802,2004-12-01,"22,6","29,3",3,"1,3","22,6","22,6","0,8"
3,2,115,3,1802,2004-12-01,"22,6","29,3",4,2,"21,8","21,8","0,6"
3,2,115,3,1802,2004-12-01,"22,6","29,3",5,4,"20,6","20,6","0,6"
3,2,115,3,1802,2004-12-01,"22,6","29,3",6,6,"18,5","18,5","0,6"
3,2,115,3,1802,2004-12-01,"22,6","29,3",7,8,"17,4","17,4","0,5"
3,2,115,3,1802,2004-12-01,"22,6","29,3",8,10,"16,3","16,3","0,5"
3,2,115,3,1802,2004-12-01,"22,6","29,3",9,12,15,15,"0,5"
3,2,115,3,1802,2004-12-01,"22,6","29,3",10,14,"14,3","14,3","0,4"
3,2,115,3,1802,2004-12-01,"22,6","29,3",11,16,"12,8","12,8","0,4"
3,2,115,3,1802,2004-12-01,"22,6","29,3",12,18,"11,5","11,5","0,4"
3,2,115,3,1802,2004-12-01,"22,6","29,3",13,20,"10,4","10,4","0,4"
3,2,115,3,1802,2004-12-01,"22,6","29,3",14,22,"8,8","8,8","0,4"
3,2,115,3,1802,2004-12-01,"22,6","29,3",15,24,"7,8","7,8","0,4"
3,2,115,3,1802,2004-12-01,"22,6","29,3",16,26,"5,8","5,8","0,3"
3,2,115,3,1802,2004-12-01,"22,6","29,3",17,28,"2,3","2,3","0,1"
3,2,118,3,1859,2004-02-15,"10,2","20,3",1,"0,1","13,3","13,3","0,7"
3,2,118,3,1859,2004-02-15,"10,2","20,3",2,"0,7","11,3","11,3","0,7"
3,2,118,3,1859,2004-02-15,"10,2","20,3",3,"1,3","10,2","10,2","0,4"
3,2,118,3,1859,2004-02-15,"10,2","20,3",4,2,"9,3","9,3","0,4"
3,2,118,3,1859,2004-02-15,"10,2","20,3",5,4,"8,7","8,7","0,4"
3,2,118,3,1859,2004-02-15,"10,2","20,3",6,6,"8,3","8,3","0,3"
3,2,118,3,1859,2004-02-15,"10,2","20,3",7,8,"7,5","7,5","0,3"
3,2,118,3,1859,2004-02-15,"10,2","20,3",8,10,"6,6","6,6","0,3"
3,2,118,3,1859,2004-02-15,"10,2","20,3",9,12,"5,4","5,4","0,2"
3,2,118,3,1859,2004-02-15,"10,2","20,3",10,14,"4,8","4,8","0,2"
3,2,118,3,1859,2004-02-15,"10,2","20,3",11,16,"3,8","3,8","0,2"
3,2,118,3,1859,2004-02-15,"10,2","20,3",12,18,"2,8","2,8","0,1"
3,2,119,3,1871,2004-02-15,"19,1",25,1,"0,1",26,26,2
3,2,119,3,1871,2004-02-15,"19,1",25,2,"0,7","21,1","21,1","1,3"
3,2,119,3,1871,2004-02-15,"19,1",25,3,"1,3","19,1","19,1",1
3,2,119,3,1871,2004-02-15,"19,1",25,4,2,"18,1","18,1","0,9"
3,2,119,3,1871,2004-02-15,"19,1",25,5,4,"16,7","16,7","0,8"
3,2,119,3,1871,2004-02-15,"19,1",25,6,6,"15,8","15,8","0,7"
3,2,119,3,1871,2004-02-15,"19,1",25,7,8,"14,6","14,6","0,6"
3,2,119,3,1871,2004-02-15,"19,1",25,8,10,"13,5","13,5","0,5"
3,2,119,3,1871,2004-02-15,"19,1",25,9,12,12,12,"0,5"
3,2,119,3,1871,2004-02-15,"19,1",25,10,14,"11,2","11,2","0,5"
3,2,119,3,1871,2004-02-15,"19,1",25,11,16,"9,6","9,6","0,5"
3,2,119,3,1871,2004-02-15,"19,1",25,12,18,"8,2","8,2","0,4"
3,2,119,3,1871,2004-02-15,"19,1",25,13,20,"6,7","6,7","0,4"
3,2,119,3,1871,2004-02-15,"19,1",25,14,22,"4,6","4,6","0,4"
3,2,119,3,1871,2004-02-15,"19,1",25,15,24,2,2,"0,2"
3,2,120,3,1888,2003-04-30,"7,7","14,6",1,"0,1","10,3","10,3",1
3,2,120,3,1888,2003-04-30,"7,7","14,6",2,"0,7","8,3","8,3","0,9"
3,2,120,3,1888,2003-04-30,"7,7","14,6",3,"1,3","7,7","7,7","0,5"
3,2,120,3,1888,2003-04-30,"7,7","14,6",4,2,7,7,"0,5"
3,2,120,3,1888,2003-04-30,"7,7","14,6",5,4,6,6,"0,3"
3,2,120,3,1888,2003-04-30,"7,7","14,6",6,6,"5,4","5,4","0,3"
3,2,120,3,1888,2003-04-30,"7,7","14,6",7,8,"4,5","4,5","0,2"
3,2,120,3,1888,2003-04-30,"7,7","14,6",8,10,"3,6","3,6","0,2"
3,2,120,3,1888,2003-04-30,"7,7","14,6",9,12,"2,4","2,4","0,1"
5,3,121,5,18,2003-04-25,"8,2","14,4",1,"0,1",11,11,"0,7"
5,3,121,5,18,2003-04-25,"8,2","14,4",2,"0,7","9,9","9,9","0,4"
5,3,121,5,18,2003-04-25,"8,2","14,4",3,"1,3","8,2","8,2","0,3"
5,3,121,5,18,2003-04-25,"8,2","14,4",4,2,"7,3","7,3","0,2"
5,3,121,5,18,2003-04-25,"8,2","14,4",5,4,"6,2","6,2","0,2"
5,3,121,5,18,2003-04-25,"8,2","14,4",6,6,"5,6","5,6","0,2"
5,3,121,5,18,2003-04-25,"8,2","14,4",7,8,"4,6","4,6","0,1"
5,3,121,5,18,2003-04-25,"8,2","14,4",8,10,"3,3","3,3","0,1"
5,3,121,5,18,2003-04-25,"8,2","14,4",9,12,2,2,"0,1"
5,3,122,5,52,2003-04-25,"13,9","24,5",1,"0,1","16,6","16,6","0,7"
5,3,122,5,52,2003-04-25,"13,9","24,5",2,"0,7","14,4","14,4","0,5"
5,3,122,5,52,2003-04-25,"13,9","24,5",3,"1,3","13,9","13,9","0,4"
5,3,122,5,52,2003-04-25,"13,9","24,5",4,2,"13,4","13,4","0,4"
5,3,122,5,52,2003-04-25,"13,9","24,5",5,4,"12,5","12,5","0,4"
5,3,122,5,52,2003-04-25,"13,9","24,5",6,6,"11,7","11,7","0,4"
5,3,122,5,52,2003-04-25,"13,9","24,5",7,8,11,11,"0,4"
5,3,122,5,52,2003-04-25,"13,9","24,5",8,10,"10,5","10,5","0,3"
5,3,122,5,52,2003-04-25,"13,9","24,5",9,12,"9,5","9,5","0,3"
5,3,122,5,52,2003-04-25,"13,9","24,5",10,14,"8,5","8,5","0,3"
5,3,122,5,52,2003-04-25,"13,9","24,5",11,16,"7,1","7,1","0,2"
5,3,122,5,52,2003-04-25,"13,9","24,5",12,18,"6,2","6,2","0,2"
5,3,122,5,52,2003-04-25,"13,9","24,5",13,20,"4,8","4,8","0,2"
5,3,122,5,52,2003-04-25,"13,9","24,5",14,22,"3,6","3,6","0,1"
5,3,125,5,219,2004-04-22,"19,2","29,6",1,"0,1","22,8","22,8","0,6"
5,3,125,5,219,2004-04-22,"19,2","29,6",2,"0,7","20,3","20,3","0,5"
5,3,125,5,219,2004-04-22,"19,2","29,6",3,"1,3","19,2","19,2","0,4"
5,3,125,5,219,2004-04-22,"19,2","29,6",4,2,"18,1","18,1","0,4"
5,3,125,5,219,2004-04-22,"19,2","29,6",5,4,"17,4","17,4","0,4"
5,3,125,5,219,2004-04-22,"19,2","29,6",6,6,"16,9","16,9","0,4"
5,3,125,5,219,2004-04-22,"19,2","29,6",7,8,"15,4","15,4","0,4"
5,3,125,5,219,2004-04-22,"19,2","29,6",8,10,"14,5","14,5","0,4"
5,3,125,5,219,2004-04-22,"19,2","29,6",9,12,"14,3","14,3","0,4"
5,3,125,5,219,2004-04-22,"19,2","29,6",10,14,13,13,"0,4"
5,3,125,5,219,2004-04-22,"19,2","29,6",11,16,"11,9","11,9","0,3"
5,3,125,5,219,2004-04-22,"19,2","29,6",12,18,"10,6","10,6","0,3"
5,3,125,5,219,2004-04-22,"19,2","29,6",13,20,"9,3","9,3","0,3"
5,3,125,5,219,2004-04-22,"19,2","29,6",14,22,8,8,"0,3"
5,3,125,5,219,2004-04-22,"19,2","29,6",15,24,"6,7","6,7","0,3"
5,3,125,5,219,2004-04-22,"19,2","29,6",16,26,5,5,"0,3"
5,3,125,5,219,2004-04-22,"19,2","29,6",17,28,"2,1","2,1","0,1"
5,3,126,5,233,2003-07-15,"28,1","32,1",1,"0,1","34,2","34,2","1,3"
5,3,126,5,233,2003-07-15,"28,1","32,1",2,"0,7","29,6","29,6","0,8"
5,3,126,5,233,2003-07-15,"28,1","32,1",3,"1,3","28,1","28,1","0,8"
5,3,126,5,233,2003-07-15,"28,1","32,1",4,2,"27,3","27,3","0,6"
5,3,126,5,233,2003-07-15,"28,1","32,1",5,4,"24,3","24,3","0,6"
5,3,126,5,233,2003-07-15,"28,1","32,1",6,6,"23,3","23,3","0,5"
5,3,126,5,233,2003-07-15,"28,1","32,1",7,8,"21,4","21,4","0,4"
5,3,126,5,233,2003-07-15,"28,1","32,1",8,10,"20,3","20,3","0,4"
5,3,126,5,233,2003-07-15,"28,1","32,1",9,12,"18,5","18,5","0,4"
5,3,126,5,233,2003-07-15,"28,1","32,1",10,14,"16,8","16,8","0,4"
5,3,126,5,233,2003-07-15,"28,1","32,1",11,16,"16,2","16,2","0,4"
5,3,126,5,233,2003-07-15,"28,1","32,1",12,18,"14,8","14,8","0,4"
5,3,126,5,233,2003-07-15,"28,1","32,1",13,20,"13,4","13,4","0,4"
5,3,126,5,233,2003-07-15,"28,1","32,1",14,22,"11,5","11,5","0,3"
5,3,126,5,233,2003-07-15,"28,1","32,1",15,24,11,11,"0,3"
5,3,126,5,233,2003-07-15,"28,1","32,1",16,26,"8,5","8,5","0,3"
5,3,126,5,233,2003-07-15,"28,1","32,1",17,28,"6,2","6,2","0,3"
5,3,126,5,233,2003-07-15,"28,1","32,1",18,30,"3,2","3,2","0,2"
5,3,127,5,238,2004-04-22,"12,1","22,8",1,"0,1","16,8","16,8","1,4"
5,3,127,5,238,2004-04-22,"12,1","22,8",2,"0,7","13,3","13,3","0,6"
5,3,127,5,238,2004-04-22,"12,1","22,8",3,"1,3","12,1","12,1","0,5"
5,3,127,5,238,2004-04-22,"12,1","22,8",4,2,"11,7","11,7","0,5"
5,3,127,5,238,2004-04-22,"12,1","22,8",5,4,"10,7","10,7","0,5"
5,3,127,5,238,2004-04-22,"12,1","22,8",6,6,"10,3","10,3","0,4"
5,3,127,5,238,2004-04-22,"12,1","22,8",7,8,"9,3","9,3","0,4"
5,3,127,5,238,2004-04-22,"12,1","22,8",8,10,"8,6","8,6","0,3"
5,3,127,5,238,2004-04-22,"12,1","22,8",9,12,"7,6","7,6","0,3"
5,3,127,5,238,2004-04-22,"12,1","22,8",10,14,"6,8","6,8","0,3"
5,3,127,5,238,2004-04-22,"12,1","22,8",11,16,"5,5","5,5","0,3"
5,3,127,5,238,2004-04-22,"12,1","22,8",12,18,"4,2","4,2","0,2"
5,3,127,5,238,2004-04-22,"12,1","22,8",13,20,3,3,"0,2"
5,3,127,5,238,2004-04-22,"12,1","22,8",14,22,"1,1","1,1","0,1"
5,3,129,5,297,2005-03-22,"16,5",26,1,"0,1",20,20,"0,9"
5,3,129,5,297,2005-03-22,"16,5",26,2,"0,7",17,17,"0,7"
5,3,129,5,297,2005-03-22,"16,5",26,3,"1,3","16,5","16,5","0,6"
5,3,129,5,297,2005-03-22,"16,5",26,4,2,"15,8","15,8","0,6"
5,3,129,5,297,2005-03-22,"16,5",26,5,4,"14,6","14,6","0,6"
5,3,129,5,297,2005-03-22,"16,5",26,6,6,"14,4","14,4","0,5"
5,3,129,5,297,2005-03-22,"16,5",26,7,8,"12,8","12,8","0,5"
5,3,129,5,297,2005-03-22,"16,5",26,8,10,"11,8","11,8","0,4"
5,3,129,5,297,2005-03-22,"16,5",26,9,12,"11,2","11,2","0,4"
5,3,129,5,297,2005-03-22,"16,5",26,10,14,10,10,"0,4"
5,3,129,5,297,2005-03-22,"16,5",26,11,16,"8,7","8,7","0,3"
5,3,129,5,297,2005-03-22,"16,5",26,12,18,8,8,"0,3"
5,3,129,5,297,2005-03-22,"16,5",26,13,20,"6,6","6,6","0,3"
5,3,129,5,297,2005-03-22,"16,5",26,14,22,"5,7","5,7","0,2"
5,3,129,5,297,2005-03-22,"16,5",26,15,24,"3,1","3,1","0,2"
5,3,130,5,313,2003-03-20,"23,1",30,1,"0,1","28,5","28,5",1
5,3,130,5,313,2003-03-20,"23,1",30,2,"0,7","24,3","24,3","0,6"
5,3,130,5,313,2003-03-20,"23,1",30,3,"1,3","23,1","23,1","0,6"
5,3,130,5,313,2003-03-20,"23,1",30,4,2,23,23,"0,6"
5,3,130,5,313,2003-03-20,"23,1",30,5,4,20,20,"0,4"
5,3,130,5,313,2003-03-20,"23,1",30,6,6,"19,4","19,4","0,4"
5,3,130,5,313,2003-03-20,"23,1",30,7,8,"18,7","18,7","0,4"
5,3,130,5,313,2003-03-20,"23,1",30,8,10,"16,8","16,8","0,4"
5,3,130,5,313,2003-03-20,"23,1",30,9,12,"16,2","16,2","0,4"
5,3,130,5,313,2003-03-20,"23,1",30,10,14,"15,2","15,2","0,4"
5,3,130,5,313,2003-03-20,"23,1",30,11,16,"13,4","13,4","0,4"
5,3,130,5,313,2003-03-20,"23,1",30,12,18,"12,1","12,1","0,4"
5,3,130,5,313,2003-03-20,"23,1",30,13,20,"10,8","10,8","0,4"
5,3,130,5,313,2003-03-20,"23,1",30,14,22,9,9,"0,3"
5,3,130,5,313,2003-03-20,"23,1",30,15,24,"8,2","8,2","0,3"
5,3,130,5,313,2003-03-20,"23,1",30,16,26,6,6,"0,3"
5,3,130,5,313,2003-03-20,"23,1",30,17,28,"3,2","3,2","0,2"
5,3,131,5,322,2003-03-20,"7,8","15,6",1,"0,1","9,4","9,4","0,3"
5,3,131,5,322,2003-03-20,"7,8","15,6",2,"0,7","8,2","8,2","0,3"
5,3,131,5,322,2003-03-20,"7,8","15,6",3,"1,3","7,8","7,8","0,3"
5,3,131,5,322,2003-03-20,"7,8","15,6",4,2,"7,5","7,5","0,2"
5,3,131,5,322,2003-03-20,"7,8","15,6",5,4,"6,8","6,8","0,2"
5,3,131,5,322,2003-03-20,"7,8","15,6",6,6,6,6,"0,2"
5,3,131,5,322,2003-03-20,"7,8","15,6",7,8,"4,8","4,8","0,2"
5,3,131,5,322,2003-03-20,"7,8","15,6",8,10,"4,3","4,3","0,1"
5,3,131,5,322,2003-03-20,"7,8","15,6",9,12,"3,3","3,3","0,1"
5,3,131,5,322,2003-03-20,"7,8","15,6",10,14,"1,9","1,9","0,1"
5,3,132,5,344,2003-03-20,"11,8","21,5",1,"0,1","14,7","14,7","0,4"
5,3,132,5,344,2003-03-20,"11,8","21,5",2,"0,7","12,2","12,2","0,3"
5,3,132,5,344,2003-03-20,"11,8","21,5",3,"1,3","11,8","11,8","0,3"
5,3,132,5,344,2003-03-20,"11,8","21,5",4,2,"11,5","11,5","0,3"
5,3,132,5,344,2003-03-20,"11,8","21,5",5,4,"11,3","11,3","0,3"
5,3,132,5,344,2003-03-20,"11,8","21,5",6,6,10,10,"0,2"
5,3,132,5,344,2003-03-20,"11,8","21,5",7,8,"9,3","9,3","0,2"
5,3,132,5,344,2003-03-20,"11,8","21,5",8,10,"8,5","8,5","0,2"
5,3,132,5,344,2003-03-20,"11,8","21,5",9,12,"7,5","7,5","0,2"
5,3,132,5,344,2003-03-20,"11,8","21,5",10,14,"6,3","6,3","0,2"
5,3,132,5,344,2003-03-20,"11,8","21,5",11,16,5,5,"0,2"
5,3,132,5,344,2003-03-20,"11,8","21,5",12,18,"3,9","3,9","0,1"
5,3,132,5,344,2003-03-20,"11,8","21,5",13,20,2,2,"0,1"
5,3,133,5,394,2004-07-15,"18,3","25,3",1,"0,1",22,22,"0,8"
5,3,133,5,394,2004-07-15,"18,3","25,3",2,"0,7","18,7","18,7","0,6"
