idestprocnum,idplanmed,idestcad,idestcub,idparcmed,idfilamed,idcovamed,idfustemed,plantio,parcela,datamedicao,x,y,srid,areaparc,fila,cova,fuste,cat,desc_cat,dap,ht,usar_hipso,haprov_total,htest,htre
1,9,1,4,85,85,3875,3990,9,28679,2005-08-31,"-47,53736245","-21,57253454",4326,500,1,4,1,3,Bifurcada Abaixo,"10,35",,0,1,"19,04","19,04"
1,9,1,4,85,85,3875,3991,9,28679,2005-08-31,"-47,53736245","-21,57253454",4326,500,1,4,2,3,Bifurcada Abaixo,"15,22",,0,1,"24,18","24,18"
1,9,1,4,85,85,3876,3992,9,28679,2005-08-31,"-47,53736245","-21,57253454",4326,500,1,5,1,0,Normal,"16,68",,0,1,"25,27","25,27"
1,9,1,4,85,85,3877,3993,9,28679,2005-08-31,"-47,53736245","-21,57253454",4326,500,1,6,1,0,Normal,"10,35",,0,1,"19,04","19,04"
1,9,1,4,85,85,3878,3994,9,28679,2005-08-31,"-47,53736245","-21,57253454",4326,500,1,7,1,0,Normal,"22,98",,0,1,"28,69","28,69"
1,9,1,4,85,85,3879,3995,9,28679,2005-08-31,"-47,53736245","-21,57253454",4326,500,1,8,1,0,Normal,"17,06",,0,1,"25,54","25,54"
1,9,1,4,85,85,3880,3996,9,28679,2005-08-31,"-47,53736245","-21,57253454",4326,500,1,9,1,0,Normal,"12,54",,0,1,"21,69","21,69"
1,9,1,4,85,85,3881,3997,9,28679,2005-08-31,"-47,53736245","-21,57253454",4326,500,1,10,1,0,Normal,"18,65",,0,1,"26,54","26,54"
1,9,1,4,85,85,3882,3998,9,28679,2005-08-31,"-47,53736245","-21,57253454",4326,500,1,11,1,0,Normal,"8,82",,0,1,"16,73","16,73"
1,9,1,4,85,85,3883,3999,9,28679,2005-08-31,"-47,53736245","-21,57253454",4326,500,1,12,1,0,Normal,"13,27",22,1,1,"22,44",22
1,9,1,4,85,85,3884,4000,9,28679,2005-08-31,"-47,53736245","-21,57253454",4326,500,1,13,1,0,Normal,"19,35","26,5",1,1,"26,94","26,5"
1,9,1,4,85,85,3885,4001,9,28679,2005-08-31,"-47,53736245","-21,57253454",4326,500,1,14,1,0,Normal,"16,9","25,9",1,1,"25,43","25,9"
1,9,1,4,85,85,3886,4002,9,28679,2005-08-31,"-47,53736245","-21,57253454",4326,500,1,15,1,0,Normal,"16,11","25,8",1,1,"24,86","25,8"
1,9,1,4,85,85,3887,4003,9,28679,2005-08-31,"-47,53736245","-21,57253454",4326,500,1,16,1,3,Bifurcada Abaixo,"16,87","22,6",1,1,"25,41","22,6"
1,9,1,4,85,85,3887,4004,9,28679,2005-08-31,"-47,53736245","-21,57253454",4326,500,1,16,2,3,Bifurcada Abaixo,"19,99",26,1,1,"27,29",26
1,9,1,4,85,85,3888,4005,9,28679,2005-08-31,"-47,53736245","-21,57253454",4326,500,1,17,1,0,Normal,"13,62","23,9",1,1,"22,78","23,9"
1,9,1,4,85,85,3889,4006,9,28679,2005-08-31,"-47,53736245","-21,57253454",4326,500,1,18,1,0,Normal,"15,37",25,1,1,"24,3",25
1,9,1,4,85,85,3890,4007,9,28679,2005-08-31,"-47,53736245","-21,57253454",4326,500,1,19,1,0,Normal,"16,36","24,5",1,1,"25,05","24,5"
1,9,1,4,85,85,3891,4008,9,28679,2005-08-31,"-47,53736245","-21,57253454",4326,500,1,20,1,0,Normal,"17,51","25,4",1,1,"25,83","25,4"
1,9,1,4,85,85,3892,4009,9,28679,2005-08-31,"-47,53736245","-21,57253454",4326,500,1,21,1,0,Normal,"17,73","26,6",1,1,"25,98","26,6"
1,9,1,4,85,85,3893,4010,9,28679,2005-08-31,"-47,53736245","-21,57253454",4326,500,1,22,1,0,Normal,"14,26",,0,1,"23,36","23,36"
1,9,1,4,85,85,3894,4011,9,28679,2005-08-31,"-47,53736245","-21,57253454",4326,500,1,23,1,3,Bifurcada Abaixo,"16,93",,0,1,"25,45","25,45"
1,9,1,4,85,85,3894,4012,9,28679,2005-08-31,"-47,53736245","-21,57253454",4326,500,1,23,2,3,Bifurcada Abaixo,"16,07",,0,1,"24,83","24,83"
1,9,1,4,85,85,3895,4013,9,28679,2005-08-31,"-47,53736245","-21,57253454",4326,500,1,24,1,0,Normal,"18,75",,0,1,"26,6","26,6"
1,9,1,4,85,85,3896,4014,9,28679,2005-08-31,"-47,53736245","-21,57253454",4326,500,1,25,1,0,Normal,"20,12",,0,1,"27,36","27,36"
1,9,1,4,85,85,3897,4015,9,28679,2005-08-31,"-47,53736245","-21,57253454",4326,500,1,26,1,0,Normal,"22,95",,0,1,"28,68","28,68"
1,9,1,4,85,85,3898,4016,9,28679,2005-08-31,"-47,53736245","-21,57253454",4326,500,1,27,1,2,Dominante,"23,81",30,1,1,"29,03",30
1,9,1,4,85,85,3899,4017,9,28679,2005-08-31,"-47,53736245","-21,57253454",4326,500,1,28,1,2,Dominante,"25,66",30,1,1,"29,72",30
1,9,1,4,85,85,3900,4018,9,28679,2005-08-31,"-47,53736245","-21,57253454",4326,500,1,29,1,2,Dominante,"23,2","30,2",1,1,"28,79","30,2"
1,9,1,4,85,85,3901,4019,9,28679,2005-08-31,"-47,53736245","-21,57253454",4326,500,1,30,1,1,Falha,0,,0,0,,
1,9,1,4,85,85,3902,4020,9,28679,2005-08-31,"-47,53736245","-21,57253454",4326,500,1,31,1,2,Dominante,"28,81","30,4",1,1,"30,71","30,4"
1,9,1,4,85,85,3903,4021,9,28679,2005-08-31,"-47,53736245","-21,57253454",4326,500,1,32,1,1,Falha,0,,0,0,,
1,9,1,4,85,85,3904,4022,9,28679,2005-08-31,"-47,53736245","-21,57253454",4326,500,1,33,1,2,Dominante,"27,44",30,1,1,"30,3",30
1,9,1,4,87,87,3941,4068,9,28681,2005-08-31,"-47,54242504","-21,57557216",4326,500,1,1,1,0,Normal,"19,83",,0,1,"26,01","26,01"
1,9,1,4,87,87,3942,4069,9,28681,2005-08-31,"-47,54242504","-21,57557216",4326,500,1,2,1,2,Dominante,"20,5",25,1,1,"26,15",25
1,9,1,4,87,87,3943,4070,9,28681,2005-08-31,"-47,54242504","-21,57557216",4326,500,1,3,1,3,Bifurcada Abaixo,"13,31",,0,1,"24,05","24,05"
1,9,1,4,87,87,3943,4071,9,28681,2005-08-31,"-47,54242504","-21,57557216",4326,500,1,3,2,3,Bifurcada Abaixo,"14,04",,0,1,"24,35","24,35"
1,9,1,4,87,87,3944,4072,9,28681,2005-08-31,"-47,54242504","-21,57557216",4326,500,1,4,1,0,Normal,"18,46",,0,1,"25,71","25,71"
1,9,1,4,87,87,3945,4073,9,28681,2005-08-31,"-47,54242504","-21,57557216",4326,500,1,5,1,0,Normal,"18,24",,0,1,"25,65","25,65"
1,9,1,4,87,87,3946,4074,9,28681,2005-08-31,"-47,54242504","-21,57557216",4326,500,1,6,1,0,Normal,"19,51",,0,1,"25,94","25,94"
1,9,1,4,87,87,3947,4075,9,28681,2005-08-31,"-47,54242504","-21,57557216",4326,500,1,7,1,0,Normal,"18,08",,0,1,"25,61","25,61"
1,9,1,4,87,87,3948,4076,9,28681,2005-08-31,"-47,54242504","-21,57557216",4326,500,1,8,1,0,Normal,"18,56",,0,1,"25,73","25,73"
1,9,1,4,87,87,3949,4077,9,28681,2005-08-31,"-47,54242504","-21,57557216",4326,500,1,9,1,0,Normal,"18,24",,0,1,"25,65","25,65"
1,9,1,4,87,87,3950,4078,9,28681,2005-08-31,"-47,54242504","-21,57557216",4326,500,1,10,1,3,Bifurcada Abaixo,"12,8",,0,1,"23,83","23,83"
1,9,1,4,87,87,3950,4079,9,28681,2005-08-31,"-47,54242504","-21,57557216",4326,500,1,10,2,3,Bifurcada Abaixo,"12,61",,0,1,"23,74","23,74"
1,9,1,4,87,87,3951,4080,9,28681,2005-08-31,"-47,54242504","-21,57557216",4326,500,1,11,1,0,Normal,"19,58",,0,1,"25,96","25,96"
1,9,1,4,87,87,3952,4081,9,28681,2005-08-31,"-47,54242504","-21,57557216",4326,500,1,12,1,0,Normal,"17,92","26,8",1,1,"25,57","26,8"
1,9,1,4,87,87,3953,4082,9,28681,2005-08-31,"-47,54242504","-21,57557216",4326,500,1,13,1,0,Normal,"17,51","25,8",1,1,"25,47","25,8"
1,9,1,4,87,87,3954,4083,9,28681,2005-08-31,"-47,54242504","-21,57557216",4326,500,1,14,1,2,Dominante,"20,47","26,2",1,1,"26,14","26,2"
1,9,1,4,87,87,3955,4084,9,28681,2005-08-31,"-47,54242504","-21,57557216",4326,500,1,15,1,0,Normal,"19,19","24,4",1,1,"25,87","24,4"
1,9,1,4,87,87,3956,4085,9,28681,2005-08-31,"-47,54242504","-21,57557216",4326,500,1,16,1,0,Normal,"19,1","24,6",1,1,"25,85","24,6"
1,9,1,4,87,87,3957,4086,9,28681,2005-08-31,"-47,54242504","-21,57557216",4326,500,1,17,1,3,Bifurcada Abaixo,"12,8","23,4",1,1,"23,83","23,4"
1,9,1,4,87,87,3957,4087,9,28681,2005-08-31,"-47,54242504","-21,57557216",4326,500,1,17,2,3,Bifurcada Abaixo,"16,62",26,1,1,"25,22",26
1,9,1,4,87,87,3958,4088,9,28681,2005-08-31,"-47,54242504","-21,57557216",4326,500,1,18,1,2,Dominante,"20,4","24,8",1,1,"26,13","24,8"
1,9,1,4,87,87,3959,4089,9,28681,2005-08-31,"-47,54242504","-21,57557216",4326,500,1,19,1,0,Normal,"18,4",25,1,1,"25,69",25
1,9,1,4,87,87,3960,4090,9,28681,2005-08-31,"-47,54242504","-21,57557216",4326,500,1,20,1,0,Normal,"19,58","26,7",1,1,"25,96","26,7"
1,9,1,4,87,87,3961,4091,9,28681,2005-08-31,"-47,54242504","-21,57557216",4326,500,1,21,1,0,Normal,"18,56","26,3",1,1,"25,73","26,3"
1,9,1,4,87,87,3962,4092,9,28681,2005-08-31,"-47,54242504","-21,57557216",4326,500,1,22,1,2,Dominante,"20,24",27,1,1,"26,1",27
1,9,1,4,87,87,3963,4093,9,28681,2005-08-31,"-47,54242504","-21,57557216",4326,500,1,23,1,3,Bifurcada Abaixo,"19,1",,0,1,"25,85","25,85"
1,9,1,4,87,87,3963,4094,9,28681,2005-08-31,"-47,54242504","-21,57557216",4326,500,1,23,2,3,Bifurcada Abaixo,"12,73",,0,1,"23,79","23,79"
1,9,1,4,87,87,3964,4095,9,28681,2005-08-31,"-47,54242504","-21,57557216",4326,500,1,24,1,0,Normal,"18,56",,0,1,"25,73","25,73"
1,9,1,4,87,87,3965,4096,9,28681,2005-08-31,"-47,54242504","-21,57557216",4326,500,1,25,1,0,Normal,"19,03",,0,1,"25,84","25,84"
1,9,1,4,87,87,3966,4097,9,28681,2005-08-31,"-47,54242504","-21,57557216",4326,500,1,26,1,0,Normal,"18,56",,0,1,"25,73","25,73"
1,9,1,4,87,87,3967,4098,9,28681,2005-08-31,"-47,54242504","-21,57557216",4326,500,1,27,1,0,Normal,"19,86",,0,1,"26,02","26,02"
1,9,1,4,87,87,3968,4099,9,28681,2005-08-31,"-47,54242504","-21,57557216",4326,500,1,28,1,3,Bifurcada Abaixo,"13,31",,0,1,"24,05","24,05"
1,9,1,4,87,87,3968,4100,9,28681,2005-08-31,"-47,54242504","-21,57557216",4326,500,1,28,2,3,Bifurcada Abaixo,"13,46",,0,1,"24,12","24,12"
1,9,1,4,87,87,3969,4101,9,28681,2005-08-31,"-47,54242504","-21,57557216",4326,500,1,29,1,0,Normal,"18,88",,0,1,"25,8","25,8"
1,9,1,4,87,87,3970,4102,9,28681,2005-08-31,"-47,54242504","-21,57557216",4326,500,1,30,1,0,Normal,"17,95",,0,1,"25,58","25,58"
1,9,1,4,87,87,3971,4103,9,28681,2005-08-31,"-47,54242504","-21,57557216",4326,500,1,31,1,3,Bifurcada Abaixo,"10,38",,0,1,"22,49","22,49"
1,9,1,4,87,87,3971,4104,9,28681,2005-08-31,"-47,54242504","-21,57557216",4326,500,1,31,2,3,Bifurcada Abaixo,"19,67",,0,1,"25,98","25,98"
1,9,1,4,87,87,3972,4105,9,28681,2005-08-31,"-47,54242504","-21,57557216",4326,500,1,32,1,1,Falha,0,,0,0,,
1,9,1,4,87,87,3973,4106,9,28681,2005-08-31,"-47,54242504","-21,57557216",4326,500,1,33,1,2,Dominante,"20,37","27,8",1,1,"26,12","27,8"
1,9,1,4,87,87,3974,4107,9,28681,2005-08-31,"-47,54242504","-21,57557216",4326,500,1,34,1,0,Normal,"17,63",,0,1,"25,5","25,5"
1,9,1,4,89,89,4024,4161,9,28683,2005-08-31,"-47,54248125","-21,5771332",4326,500,1,1,1,0,Normal,"16,36",,0,1,"24,94","24,94"
1,9,1,4,89,89,4025,4162,9,28683,2005-08-31,"-47,54248125","-21,5771332",4326,500,1,2,1,2,Dominante,"24,61","27,4",1,1,"29,07","27,4"
1,9,1,4,89,89,4026,4163,9,28683,2005-08-31,"-47,54248125","-21,5771332",4326,500,1,3,1,0,Normal,"15,25",,0,1,"24,12","24,12"
1,9,1,4,89,89,4027,4164,9,28683,2005-08-31,"-47,54248125","-21,5771332",4326,500,1,4,1,0,Normal,"17,7",,0,1,"25,82","25,82"
1,9,1,4,89,89,4028,4165,9,28683,2005-08-31,"-47,54248125","-21,5771332",4326,500,1,5,1,0,Normal,"18,88",,0,1,"26,51","26,51"
1,9,1,4,89,89,4029,4166,9,28683,2005-08-31,"-47,54248125","-21,5771332",4326,500,1,6,1,0,Normal,"17,28",,0,1,"25,55","25,55"
1,9,1,4,89,89,4030,4167,9,28683,2005-08-31,"-47,54248125","-21,5771332",4326,500,1,7,1,3,Bifurcada Abaixo,"9,39",,0,1,"17,75","17,75"
1,9,1,4,89,89,4030,4168,9,28683,2005-08-31,"-47,54248125","-21,5771332",4326,500,1,7,2,3,Bifurcada Abaixo,"13,37",,0,1,"22,51","22,51"
1,9,1,4,89,89,4031,4169,9,28683,2005-08-31,"-47,54248125","-21,5771332",4326,500,1,8,1,2,Dominante,"24,92","28,2",1,1,"29,19","28,2"
1,9,1,4,89,89,4032,4170,9,28683,2005-08-31,"-47,54248125","-21,5771332",4326,500,1,9,1,0,Normal,"16,23",,0,1,"24,84","24,84"
1,9,1,4,89,89,4033,4171,9,28683,2005-08-31,"-47,54248125","-21,5771332",4326,500,1,10,1,0,Normal,"15,85",,0,1,"24,57","24,57"
1,9,1,4,89,89,4034,4172,9,28683,2005-08-31,"-47,54248125","-21,5771332",4326,500,1,11,1,3,Bifurcada Abaixo,"12,25",,0,1,"21,38","21,38"
1,9,1,4,89,89,4034,4173,9,28683,2005-08-31,"-47,54248125","-21,5771332",4326,500,1,11,2,3,Bifurcada Abaixo,"18,14",,0,1,"26,08","26,08"
1,9,1,4,89,89,4035,4174,9,28683,2005-08-31,"-47,54248125","-21,5771332",4326,500,1,12,1,0,Normal,"17,98",,0,1,"25,99","25,99"
1,9,1,4,89,89,4036,4175,9,28683,2005-08-31,"-47,54248125","-21,5771332",4326,500,1,13,1,0,Normal,"19,83","27,8",1,1,"27,02","27,8"
1,9,1,4,89,89,4037,4176,9,28683,2005-08-31,"-47,54248125","-21,5771332",4326,500,1,14,1,0,Normal,"18,62","26,5",1,1,"26,36","26,5"
1,9,1,4,89,89,4038,4177,9,28683,2005-08-31,"-47,54248125","-21,5771332",4326,500,1,15,1,3,Bifurcada Abaixo,"15,92","26,2",1,1,"24,62","26,2"
1,9,1,4,89,89,4038,4178,9,28683,2005-08-31,"-47,54248125","-21,5771332",4326,500,1,15,2,3,Bifurcada Abaixo,"11,3","19,7",1,1,"20,31","19,7"
1,9,1,4,89,89,4039,4179,9,28683,2005-08-31,"-47,54248125","-21,5771332",4326,500,1,16,1,3,Bifurcada Abaixo,"8,91","16,1",1,1,17,"16,1"
1,9,1,4,89,89,4039,4180,9,28683,2005-08-31,"-47,54248125","-21,5771332",4326,500,1,16,2,3,Bifurcada Abaixo,"19,1",28,1,1,"26,63",28
1,9,1,4,89,89,4040,4181,9,28683,2005-08-31,"-47,54248125","-21,5771332",4326,500,1,17,1,0,Normal,"16,93",27,1,1,"25,32",27
1,9,1,4,89,89,4041,4182,9,28683,2005-08-31,"-47,54248125","-21,5771332",4326,500,1,18,1,0,Normal,"18,84","27,1",1,1,"26,49","27,1"
1,9,1,4,89,89,4042,4183,9,28683,2005-08-31,"-47,54248125","-21,5771332",4326,500,1,19,1,2,Dominante,"23,01","28,3",1,1,"28,47","28,3"
1,9,1,4,89,89,4043,4184,9,28683,2005-08-31,"-47,54248125","-21,5771332",4326,500,1,20,1,1,Falha,0,,0,0,,
1,9,1,4,89,89,4044,4185,9,28683,2005-08-31,"-47,54248125","-21,5771332",4326,500,1,21,1,7,Bifurcada Acima,"19,51",27,1,1,"26,85",27
1,9,1,4,89,89,4045,4186,9,28683,2005-08-31,"-47,54248125","-21,5771332",4326,500,1,22,1,3,Bifurcada Abaixo,"10,6","19,5",1,1,"19,44","19,5"
1,9,1,4,89,89,4045,4187,9,28683,2005-08-31,"-47,54248125","-21,5771332",4326,500,1,22,2,3,Bifurcada Abaixo,"18,14","27,3",1,1,"26,08","27,3"
1,9,1,4,89,89,4046,4188,9,28683,2005-08-31,"-47,54248125","-21,5771332",4326,500,1,23,1,0,Normal,"14,2","23,7",1,1,"23,26","23,7"
1,9,1,4,89,89,4047,4189,9,28683,2005-08-31,"-47,54248125","-21,5771332",4326,500,1,24,1,2,Dominante,"23,65","27,9",1,1,"28,72","27,9"
1,9,1,4,89,89,4048,4190,9,28683,2005-08-31,"-47,54248125","-21,5771332",4326,500,1,25,1,1,Falha,0,,0,0,,
1,9,1,4,89,89,4049,4191,9,28683,2005-08-31,"-47,54248125","-21,5771332",4326,500,1,26,1,3,Bifurcada Abaixo,"14,64",,0,1,"23,63","23,63"
1,9,1,4,89,89,4049,4192,9,28683,2005-08-31,"-47,54248125","-21,5771332",4326,500,1,26,2,2,Dominante,"23,55","25,6",1,1,"28,68","25,6"
1,9,1,4,89,89,4050,4193,9,28683,2005-08-31,"-47,54248125","-21,5771332",4326,500,1,27,1,0,Normal,"13,75",,0,1,"22,86","22,86"
1,9,1,4,89,89,4051,4194,9,28683,2005-08-31,"-47,54248125","-21,5771332",4326,500,1,28,1,0,Normal,"20,63",,0,1,"27,42","27,42"
1,9,1,4,89,89,4052,4195,9,28683,2005-08-31,"-47,54248125","-21,5771332",4326,500,1,29,1,0,Normal,"21,65",,0,1,"27,89","27,89"
1,9,1,4,89,89,4053,4196,9,28683,2005-08-31,"-47,54248125","-21,5771332",4326,500,1,30,1,0,Normal,"18,88",,0,1,"26,51","26,51"
1,9,1,4,89,89,4054,4197,9,28683,2005-08-31,"-47,54248125","-21,5771332",4326,500,1,31,1,1,Falha,0,,0,0,,
1,9,1,4,89,89,4055,4198,9,28683,2005-08-31,"-47,54248125","-21,5771332",4326,500,1,32,1,1,Falha,0,,0,0,,
1,9,1,4,89,89,4056,4199,9,28683,2005-08-31,"-47,54248125","-21,5771332",4326,500,1,33,1,0,Normal,"21,49",,0,1,"27,82","27,82"
1,9,1,4,89,89,4057,4200,9,28683,2005-08-31,"-47,54248125","-21,5771332",4326,500,1,34,1,3,Bifurcada Abaixo,"16,55",,0,1,"25,07","25,07"
1,9,1,4,89,89,4057,4201,9,28683,2005-08-31,"-47,54248125","-21,5771332",4326,500,1,34,2,3,Bifurcada Abaixo,"20,63",,0,1,"27,42","27,42"
1,9,1,4,89,89,4058,4202,9,28683,2005-08-31,"-47,54248125","-21,5771332",4326,500,1,35,1,0,Normal,"12,03",,0,1,"21,15","21,15"
1,9,1,4,89,89,4059,4203,9,28683,2005-08-31,"-47,54248125","-21,5771332",4326,500,1,36,1,0,Normal,"15,5",,0,1,"24,31","24,31"
1,9,1,4,89,89,4060,4204,9,28683,2005-08-31,"-47,54248125","-21,5771332",4326,500,1,37,1,0,Normal,"21,1",,0,1,"27,64","27,64"
1,9,1,4,90,90,4061,4205,9,28684,2005-08-31,"-47,54081178","-21,57715866",4326,500,1,1,1,0,Normal,"21,42",,0,1,"27,96","27,96"
1,9,1,4,90,90,4062,4206,9,28684,2005-08-31,"-47,54081178","-21,57715866",4326,500,1,2,1,0,Normal,"19,86",,0,1,"27,31","27,31"
1,9,1,4,90,90,4063,4207,9,28684,2005-08-31,"-47,54081178","-21,57715866",4326,500,1,3,1,0,Normal,"19,23",,0,1,"27,02","27,02"
1,9,1,4,90,90,4064,4208,9,28684,2005-08-31,"-47,54081178","-21,57715866",4326,500,1,4,1,0,Normal,"15,28",,0,1,"24,78","24,78"
1,9,1,4,90,90,4065,4209,9,28684,2005-08-31,"-47,54081178","-21,57715866",4326,500,1,5,1,0,Normal,"21,96",,0,1,"28,17","28,17"
1,9,1,4,90,90,4066,4210,9,28684,2005-08-31,"-47,54081178","-21,57715866",4326,500,1,6,1,0,Normal,"18,4",,0,1,"26,62","26,62"
1,9,1,4,90,90,4067,4211,9,28684,2005-08-31,"-47,54081178","-21,57715866",4326,500,1,7,1,0,Normal,"18,46",,0,1,"26,65","26,65"
1,9,1,4,90,90,4068,4212,9,28684,2005-08-31,"-47,54081178","-21,57715866",4326,500,1,8,1,0,Normal,"18,88",,0,1,"26,86","26,86"
1,9,1,4,90,90,4069,4213,9,28684,2005-08-31,"-47,54081178","-21,57715866",4326,500,1,9,1,0,Normal,"21,74",,0,1,"28,09","28,09"
1,9,1,4,90,90,4070,4214,9,28684,2005-08-31,"-47,54081178","-21,57715866",4326,500,1,10,1,0,Normal,"20,69",,0,1,"27,67","27,67"
1,9,1,4,90,90,4071,4215,9,28684,2005-08-31,"-47,54081178","-21,57715866",4326,500,1,11,1,0,Normal,"17,28",,0,1,"26,02","26,02"
1,9,1,4,90,90,4072,4216,9,28684,2005-08-31,"-47,54081178","-21,57715866",4326,500,1,12,1,1,Falha,0,,0,0,,
1,9,1,4,90,90,4073,4217,9,28684,2005-08-31,"-47,54081178","-21,57715866",4326,500,1,13,1,2,Dominante,"28,39","29,5",1,1,"30,11","29,5"
1,9,1,4,90,90,4074,4218,9,28684,2005-08-31,"-47,54081178","-21,57715866",4326,500,1,14,1,0,Normal,"15,47","26,4",1,1,"24,91","26,4"
1,9,1,4,90,90,4075,4219,9,28684,2005-08-31,"-47,54081178","-21,57715866",4326,500,1,15,1,0,Normal,"26,2",30,1,1,"29,54",30
1,9,1,4,90,90,4076,4220,9,28684,2005-08-31,"-47,54081178","-21,57715866",4326,500,1,16,1,2,Dominante,"26,83","29,4",1,1,"29,71","29,4"
1,9,1,4,90,90,4077,4221,9,28684,2005-08-31,"-47,54081178","-21,57715866",4326,500,1,17,1,2,Dominante,"26,99","29,1",1,1,"29,75","29,1"
1,9,1,4,90,90,4078,4222,9,28684,2005-08-31,"-47,54081178","-21,57715866",4326,500,1,18,1,0,Normal,"13,62","22,3",1,1,"23,54","22,3"
1,9,1,4,90,90,4079,4223,9,28684,2005-08-31,"-47,54081178","-21,57715866",4326,500,1,19,1,0,Normal,"24,51","29,3",1,1,"29,04","29,3"
1,9,1,4,90,90,4080,4224,9,28684,2005-08-31,"-47,54081178","-21,57715866",4326,500,1,20,1,0,Normal,"25,18","29,7",1,1,"29,25","29,7"
1,9,1,4,90,90,4081,4225,9,28684,2005-08-31,"-47,54081178","-21,57715866",4326,500,1,21,1,0,Normal,"23,01","29,2",1,1,"28,55","29,2"
1,9,1,4,90,90,4082,4226,9,28684,2005-08-31,"-47,54081178","-21,57715866",4326,500,1,22,1,2,Dominante,"26,67","29,7",1,1,"29,67","29,7"
1,9,1,4,90,90,4083,4227,9,28684,2005-08-31,"-47,54081178","-21,57715866",4326,500,1,23,1,0,Normal,"11,65",,0,1,"21,73","21,73"
1,9,1,4,90,90,4084,4228,9,28684,2005-08-31,"-47,54081178","-21,57715866",4326,500,1,24,1,2,Dominante,"29,54","29,8",1,1,"30,37","29,8"
1,9,1,4,90,90,4085,4229,9,28684,2005-08-31,"-47,54081178","-21,57715866",4326,500,1,25,1,0,Normal,"18,24",,0,1,"26,54","26,54"
1,9,1,4,90,90,4086,4230,9,28684,2005-08-31,"-47,54081178","-21,57715866",4326,500,1,26,1,0,Normal,"18,59",,0,1,"26,71","26,71"
1,9,1,4,90,90,4087,4231,9,28684,2005-08-31,"-47,54081178","-21,57715866",4326,500,1,27,1,3,Bifurcada Abaixo,"8,05",,0,1,"16,97","16,97"
1,9,1,4,90,90,4087,4232,9,28684,2005-08-31,"-47,54081178","-21,57715866",4326,500,1,27,2,3,Bifurcada Abaixo,"16,74",,0,1,"25,71","25,71"
1,9,1,4,90,90,4088,4233,9,28684,2005-08-31,"-47,54081178","-21,57715866",4326,500,1,28,1,0,Normal,"20,05",,0,1,"27,4","27,4"
1,9,1,4,90,90,4089,4234,9,28684,2005-08-31,"-47,54081178","-21,57715866",4326,500,1,29,1,0,Normal,"21,33",,0,1,"27,93","27,93"
1,9,1,4,90,90,4090,4235,9,28684,2005-08-31,"-47,54081178","-21,57715866",4326,500,1,30,1,1,Falha,0,,0,0,,
1,9,1,4,90,90,4091,4236,9,28684,2005-08-31,"-47,54081178","-21,57715866",4326,500,1,31,1,1,Falha,0,,0,0,,
1,9,1,4,90,90,4092,4237,9,28684,2005-08-31,"-47,54081178","-21,57715866",4326,500,1,32,1,0,Normal,"20,5",,0,1,"27,59","27,59"
1,9,1,4,90,90,4093,4238,9,28684,2005-08-31,"-47,54081178","-21,57715866",4326,500,1,33,1,3,Bifurcada Abaixo,"13,15",,0,1,"23,15","23,15"
1,9,1,4,90,90,4093,4239,9,28684,2005-08-31,"-47,54081178","-21,57715866",4326,500,1,33,2,3,Bifurcada Abaixo,"8,75",,0,1,"18,09","18,09"
1,9,1,4,90,90,4094,4240,9,28684,2005-08-31,"-47,54081178","-21,57715866",4326,500,1,34,1,0,Normal,"18,14",,0,1,"26,48","26,48"
1,9,1,4,90,90,4095,4241,9,28684,2005-08-31,"-47,54081178","-21,57715866",4326,500,1,35,1,0,Normal,"19,42",,0,1,"27,11","27,11"
1,9,1,4,91,91,4096,4242,9,28685,2005-08-31,"-47,53911509","-21,57562263",4326,500,1,1,1,2,Dominante,"26,26","29,3",1,1,"29,75","29,3"
1,9,1,4,91,91,4097,4243,9,28685,2005-08-31,"-47,53911509","-21,57562263",4326,500,1,2,1,0,Normal,"14,32",,0,1,"24,88","24,88"
1,9,1,4,91,91,4098,4244,9,28685,2005-08-31,"-47,53911509","-21,57562263",4326,500,1,3,1,2,Dominante,"31,99","29,5",1,1,"30,92","29,5"
1,9,1,4,91,91,4099,4245,9,28685,2005-08-31,"-47,53911509","-21,57562263",4326,500,1,4,1,0,Normal,"20,79",,0,1,"28,12","28,12"
1,9,1,4,91,91,4100,4246,9,28685,2005-08-31,"-47,53911509","-21,57562263",4326,500,1,5,1,0,Normal,"23,33",,0,1,"28,96","28,96"
1,9,1,4,91,91,4101,4247,9,28685,2005-08-31,"-47,53911509","-21,57562263",4326,500,1,6,1,0,Normal,"22,63",,0,1,"28,75","28,75"
1,9,1,4,91,91,4102,4248,9,28685,2005-08-31,"-47,53911509","-21,57562263",4326,500,1,7,1,2,Dominante,"25,5","29,5",1,1,"29,56","29,5"
1,9,1,4,91,91,4103,4249,9,28685,2005-08-31,"-47,53911509","-21,57562263",4326,500,1,8,1,0,Normal,"22,38",,0,1,"28,67","28,67"
1,9,1,4,91,91,4104,4250,9,28685,2005-08-31,"-47,53911509","-21,57562263",4326,500,1,9,1,2,Dominante,"24,76","28,7",1,1,"29,37","28,7"
1,9,1,4,91,91,4105,4251,9,28685,2005-08-31,"-47,53911509","-21,57562263",4326,500,1,10,1,0,Normal,"23,84",,0,1,"29,11","29,11"
1,9,1,4,91,91,4106,4252,9,28685,2005-08-31,"-47,53911509","-21,57562263",4326,500,1,11,1,2,Dominante,"24,61",29,1,1,"29,33",29
