"";"plantio";"parcela";"idestprocnum.x";"idplanmed.x";"idestcad.x";"idestcub.x";"idparcmed";"idfilamed";"idcovamed";"idfustemed";"datamedicao";"x";"y";"srid";"areaparc";"fila";"cova";"fuste";"cat";"desc_cat";"dap";"ht";"usar_hipso";"haprov_total";"htest";"htre";"hdom";"vprod_5";"idestprocnum.y";"idplanmed.y";"idestcad.y";"idestcub.y";"espacamento";"matgen";"area";"dataplantio"
"695";2;28619;1;2;1;1;25;25;1124;1177;"2005-08-31";"-47,55057298";"-21,56296155";4326;500;1;24;1;6;"Morta";"12,61";NA;0;0;"19,8426603812526";"19,8426603812526";"24,74";"134,994576862162";1;2;1;1;"300x300";1;"31,74";"1998-02-28"
"696";2;28619;1;2;1;1;25;25;1125;1178;"2005-08-31";"-47,55057298";"-21,56296155";4326;500;1;25;1;0;"Normal";"20,12";"24,6";1;1;"25,4715647138995";"24,6";"24,74";"267,032827851361";1;2;1;1;"300x300";1;"31,74";"1998-02-28"
"697";2;28619;1;2;1;1;25;25;1126;1179;"2005-08-31";"-47,55057298";"-21,56296155";4326;500;1;26;1;0;"Normal";"14,87";"20,9";1;1;"21,966497081239";"20,9";"24,74";"167,671282632297";1;2;1;1;"300x300";1;"31,74";"1998-02-28"
"698";2;28619;1;2;1;1;25;25;1127;1180;"2005-08-31";"-47,55057298";"-21,56296155";4326;500;1;27;1;6;"Morta";"13,62";NA;0;0;"20,8519559521044";"20,8519559521044";"24,74";"153,223468537705";1;2;1;1;"300x300";1;"31,74";"1998-02-28"
"699";2;28619;1;2;1;1;25;25;1128;1181;"2005-08-31";"-47,55057298";"-21,56296155";4326;500;1;28;1;0;"Normal";"17,09";NA;0;1;"23,6465935707225";"23,6465935707225";"24,74";"218,027939790328";1;2;1;1;"300x300";1;"31,74";"1998-02-28"
"700";2;28619;1;2;1;1;25;25;1129;1182;"2005-08-31";"-47,55057298";"-21,56296155";4326;500;1;29;1;0;"Normal";"18,14";NA;0;1;"24,3320336958374";"24,3320336958374";"24,74";"238,13170431876";1;2;1;1;"300x300";1;"31,74";"1998-02-28"
"701";2;28619;1;2;1;1;25;25;1130;1183;"2005-08-31";"-47,55057298";"-21,56296155";4326;500;1;30;1;0;"Normal";"19,16";NA;0;1;"24,9419982542395";"24,9419982542395";"24,74";"257,826943927668";1;2;1;1;"300x300";1;"31,74";"1998-02-28"
"702";2;28619;1;2;1;1;25;25;1131;1184;"2005-08-31";"-47,55057298";"-21,56296155";4326;500;1;31;1;0;"Normal";"14,1";NA;0;1;"21,2963315061053";"21,2963315061053";"24,74";"162,003841919204";1;2;1;1;"300x300";1;"31,74";"1998-02-28"
"703";2;28619;1;2;1;1;25;25;1132;1185;"2005-08-31";"-47,55057298";"-21,56296155";4326;500;1;32;1;0;"Normal";"15,37";NA;0;1;"22,3756929878876";"22,3756929878876";"24,74";"185,546091897247";1;2;1;1;"300x300";1;"31,74";"1998-02-28"
"704";2;28619;1;2;1;1;25;25;1133;1186;"2005-08-31";"-47,55057298";"-21,56296155";4326;500;1;33;1;0;"Normal";"15,92";NA;0;1;"22,8040618707949";"22,8040618707949";"24,74";"195,864956859009";1;2;1;1;"300x300";1;"31,74";"1998-02-28"
"705";2;28619;1;2;1;1;25;25;1134;1187;"2005-08-31";"-47,55057298";"-21,56296155";4326;500;1;34;1;3;"Bifurcada Abaixo";"9,93";NA;0;1;"16,5645651126717";"16,5645651126717";"24,74";"88,742253488113";1;2;1;1;"300x300";1;"31,74";"1998-02-28"
"706";2;28619;1;2;1;1;25;25;1134;1188;"2005-08-31";"-47,55057298";"-21,56296155";4326;500;1;34;2;3;"Bifurcada Abaixo";"5,44";NA;0;1;"8,21548876600435";"8,21548876600435";"24,74";"24,1119764628232";1;2;1;1;"300x300";1;"31,74";"1998-02-28"
"707";2;28619;1;2;1;1;25;25;1135;1189;"2005-08-31";"-47,55057298";"-21,56296155";4326;500;1;35;1;0;"Normal";"14,55";NA;0;1;"21,6941006832395";"21,6941006832395";"24,74";"170,296634354627";1;2;1;1;"300x300";1;"31,74";"1998-02-28"
"708";2;28619;1;2;1;1;25;25;1136;1190;"2005-08-31";"-47,55057298";"-21,56296155";4326;500;1;36;1;0;"Normal";"16,81";NA;0;1;"23,45294967765";"23,45294967765";"24,74";"212,699602742406";1;2;1;1;"300x300";1;"31,74";"1998-02-28"
"709";2;28619;1;2;1;1;25;25;1137;1191;"2005-08-31";"-47,55057298";"-21,56296155";4326;500;1;37;1;0;"Normal";"13,15";NA;0;1;"20,3953785122132";"20,3953785122132";"24,74";"144,696785939254";1;2;1;1;"300x300";1;"31,74";"1998-02-28"
"710";2;28619;1;2;1;1;25;25;1138;1192;"2005-08-31";"-47,55057298";"-21,56296155";4326;500;1;38;1;0;"Normal";"19,96";NA;0;1;"25,3860917614263";"25,3860917614263";"24,74";"273,374467910702";1;2;1;1;"300x300";1;"31,74";"1998-02-28"
"711";2;28619;1;2;1;1;25;25;1139;1193;"2005-08-31";"-47,55057298";"-21,56296155";4326;500;1;39;1;0;"Normal";"18,46";NA;0;1;"24,528995748149";"24,528995748149";"24,74";"244,2941124697";1;2;1;1;"300x300";1;"31,74";"1998-02-28"
"712";2;28619;1;2;1;1;25;25;1140;1194;"2005-08-31";"-47,55057298";"-21,56296155";4326;500;1;40;1;0;"Normal";"20,69";NA;0;1;"25,7675187131068";"25,7675187131068";"24,74";"287,630325728262";1;2;1;1;"300x300";1;"31,74";"1998-02-28"
"713";2;28619;1;2;1;1;25;25;1141;1195;"2005-08-31";"-47,55057298";"-21,56296155";4326;500;1;41;1;6;"Morta";"15,22";NA;0;0;"22,2549737856715";"22,2549737856715";"24,74";"182,744023970079";1;2;1;1;"300x300";1;"31,74";"1998-02-28"
"714";2;28619;1;2;1;1;25;25;1142;1196;"2005-08-31";"-47,55057298";"-21,56296155";4326;500;1;42;1;6;"Morta";"13,78";NA;0;0;"21,0024691099312";"21,0024691099312";"24,74";"156,142440052781";1;2;1;1;"300x300";1;"31,74";"1998-02-28"
"715";3;28620;1;3;1;2;26;26;1143;1197;"2005-08-31";"-47,54887638";"-21,5614256";4326;500;1;1;1;0;"Normal";"21,9";NA;0;1;"28,5142123088023";"28,5142123088023";"31";"336,904721437417";1;3;1;2;"300x300";2;"20,6";"1998-04-30"
"716";3;28620;1;3;1;2;26;26;1144;1198;"2005-08-31";"-47,54887638";"-21,5614256";4326;500;1;2;1;0;"Normal";"13,53";NA;0;1;"22,4678576495547";"22,4678576495547";"31";"164,006416398452";1;3;1;2;"300x300";2;"20,6";"1998-04-30"
"717";3;28620;1;3;1;2;26;26;1145;1199;"2005-08-31";"-47,54887638";"-21,5614256";4326;500;1;3;1;0;"Normal";"16,81";NA;0;1;"25,3747517166471";"25,3747517166471";"31";"230,128818933228";1;3;1;2;"300x300";2;"20,6";"1998-04-30"
"718";3;28620;1;3;1;2;26;26;1146;1200;"2005-08-31";"-47,54887638";"-21,5614256";4326;500;1;4;1;0;"Normal";"17,79";NA;0;1;"26,0860846124126";"26,0860846124126";"31";"250,372350420568";1;3;1;2;"300x300";2;"20,6";"1998-04-30"
"719";3;28620;1;3;1;2;26;26;1147;1201;"2005-08-31";"-47,54887638";"-21,5614256";4326;500;1;5;1;2;"Dominante";"23,08";"31,4";1;1;"29,0813893857529";"31,4";"31";"390,991282624861";1;3;1;2;"300x300";2;"20,6";"1998-04-30"
"720";3;28620;1;3;1;2;26;26;1148;1202;"2005-08-31";"-47,54887638";"-21,5614256";4326;500;1;6;1;2;"Dominante";"23,14";"30,6";1;1;"29,1089662176348";"30,6";"31";"382,020267272348";1;3;1;2;"300x300";2;"20,6";"1998-04-30"
"721";3;28620;1;3;1;2;26;26;1149;1203;"2005-08-31";"-47,54887638";"-21,5614256";4326;500;1;7;1;0;"Normal";"17,6";NA;0;1;"25,9528754960253";"25,9528754960253";"31";"246,433455041943";1;3;1;2;"300x300";2;"20,6";"1998-04-30"
"722";3;28620;1;3;1;2;26;26;1150;1204;"2005-08-31";"-47,54887638";"-21,5614256";4326;500;1;8;1;0;"Normal";"19,67";NA;0;1;"27,2956723117689";"27,2956723117689";"31";"289,667464601892";1;3;1;2;"300x300";2;"20,6";"1998-04-30"
"723";3;28620;1;3;1;2;26;26;1151;1205;"2005-08-31";"-47,54887638";"-21,5614256";4326;500;1;9;1;0;"Normal";"18,37";NA;0;1;"26,4796152305637";"26,4796152305637";"31";"262,435365849987";1;3;1;2;"300x300";2;"20,6";"1998-04-30"
"724";3;28620;1;3;1;2;26;26;1152;1206;"2005-08-31";"-47,54887638";"-21,5614256";4326;500;1;10;1;0;"Normal";"21,58";NA;0;1;"28,3517894173404";"28,3517894173404";"31";"330,090870520262";1;3;1;2;"300x300";2;"20,6";"1998-04-30"
"725";3;28620;1;3;1;2;26;26;1153;1207;"2005-08-31";"-47,54887638";"-21,5614256";4326;500;1;11;1;0;"Normal";"22,73";"31";1;1;"28,9181602877747";"31";"31";"380,156785193867";1;3;1;2;"300x300";2;"20,6";"1998-04-30"
"726";3;28620;1;3;1;2;26;26;1154;1208;"2005-08-31";"-47,54887638";"-21,5614256";4326;500;1;12;1;0;"Normal";"22,63";"30,1";1;1;"28,8707686344757";"30,1";"31";"367,496040974003";1;3;1;2;"300x300";2;"20,6";"1998-04-30"
"727";3;28620;1;3;1;2;26;26;1155;1209;"2005-08-31";"-47,54887638";"-21,5614256";4326;500;1;13;1;0;"Normal";"11,52";NA;0;1;"20,1517009490599";"20,1517009490599";"31";"125,246461578294";1;3;1;2;"300x300";2;"20,6";"1998-04-30"
"728";3;28620;1;3;1;2;26;26;1156;1210;"2005-08-31";"-47,54887638";"-21,5614256";4326;500;1;14;1;0;"Normal";"16,52";NA;0;1;"25,1521740379468";"25,1521740379468";"31";"224,17493770061";1;3;1;2;"300x300";2;"20,6";"1998-04-30"
"729";3;28620;1;3;1;2;26;26;1157;1211;"2005-08-31";"-47,54887638";"-21,5614256";4326;500;1;15;1;0;"Normal";"18,37";NA;0;1;"26,4796152305637";"26,4796152305637";"31";"262,435365849987";1;3;1;2;"300x300";2;"20,6";"1998-04-30"
"730";3;28620;1;3;1;2;26;26;1158;1212;"2005-08-31";"-47,54887638";"-21,5614256";4326;500;1;16;1;0;"Normal";"16,68";NA;0;1;"25,2756905172505";"25,2756905172505";"31";"227,457659147047";1;3;1;2;"300x300";2;"20,6";"1998-04-30"
"731";3;28620;1;3;1;2;26;26;1159;1213;"2005-08-31";"-47,54887638";"-21,5614256";4326;500;1;17;1;0;"Normal";"14,9";NA;0;1;"23,7936598526303";"23,7936598526303";"31";"191,270921481668";1;3;1;2;"300x300";2;"20,6";"1998-04-30"
"732";3;28620;1;3;1;2;26;26;1160;1214;"2005-08-31";"-47,54887638";"-21,5614256";4326;500;1;18;1;0;"Normal";"17,98";NA;0;1;"26,2171405880712";"26,2171405880712";"31";"254,317669259738";1;3;1;2;"300x300";2;"20,6";"1998-04-30"
"733";3;28620;1;3;1;2;26;26;1161;1215;"2005-08-31";"-47,54887638";"-21,5614256";4326;500;1;19;1;0;"Normal";"21,23";NA;0;1;"28,1696434456087";"28,1696434456087";"31";"322,650941138427";1;3;1;2;"300x300";2;"20,6";"1998-04-30"
"734";3;28620;1;3;1;2;26;26;1162;1216;"2005-08-31";"-47,54887638";"-21,5614256";4326;500;1;20;1;0;"Normal";"20,18";NA;0;1;"27,5931577261686";"27,5931577261686";"31";"300,416746169757";1;3;1;2;"300x300";2;"20,6";"1998-04-30"
"735";3;28620;1;3;1;2;26;26;1163;1217;"2005-08-31";"-47,54887638";"-21,5614256";4326;500;1;21;1;0;"Normal";"19,1";"29,6";1;1;"26,9485154838498";"29,6";"31";"305,018814388398";1;3;1;2;"300x300";2;"20,6";"1998-04-30"
"736";3;28620;1;3;1;2;26;26;1164;1218;"2005-08-31";"-47,54887638";"-21,5614256";4326;500;1;22;1;0;"Normal";"19,48";"28,8";1;1;"27,1817215376737";"28,8";"31";"302,67949363694";1;3;1;2;"300x300";2;"20,6";"1998-04-30"
"737";3;28620;1;3;1;2;26;26;1165;1219;"2005-08-31";"-47,54887638";"-21,5614256";4326;500;1;23;1;0;"Normal";"19,32";"29,4";1;1;"27,0844034525869";"29,4";"31";"306,447446960958";1;3;1;2;"300x300";2;"20,6";"1998-04-30"
"738";3;28620;1;3;1;2;26;26;1166;1220;"2005-08-31";"-47,54887638";"-21,5614256";4326;500;1;24;1;0;"Normal";"18,4";"28,7";1;1;"26,4994505798592";"28,7";"31";"284,905776194865";1;3;1;2;"300x300";2;"20,6";"1998-04-30"
"739";3;28620;1;3;1;2;26;26;1167;1221;"2005-08-31";"-47,54887638";"-21,5614256";4326;500;1;25;1;2;"Dominante";"25,27";"31,5";1;1;"30,0174128388292";"31,5";"31";"429,454786615586";1;3;1;2;"300x300";2;"20,6";"1998-04-30"
"740";3;28620;1;3;1;2;26;26;1168;1222;"2005-08-31";"-47,54887638";"-21,5614256";4326;500;1;26;1;0;"Normal";"17,28";"28";1;1;"25,7235120691213";"28";"31";"261,037725090363";1;3;1;2;"300x300";2;"20,6";"1998-04-30"
"741";3;28620;1;3;1;2;26;26;1169;1223;"2005-08-31";"-47,54887638";"-21,5614256";4326;500;1;27;1;2;"Dominante";"23,78";"30,5";1;1;"29,3960015309538";"30,5";"31";"391,30313006481";1;3;1;2;"300x300";2;"20,6";"1998-04-30"
"742";3;28620;1;3;1;2;26;26;1170;1224;"2005-08-31";"-47,54887638";"-21,5614256";4326;500;1;28;1;0;"Normal";"16,77";"28";1;1;"25,344393770031";"28";"31";"253,333478515107";1;3;1;2;"300x300";2;"20,6";"1998-04-30"
"743";3;28620;1;3;1;2;26;26;1171;1225;"2005-08-31";"-47,54887638";"-21,5614256";4326;500;1;29;1;0;"Normal";"18,27";"28,5";1;1;"26,4131354584127";"28,5";"31";"280,921474181321";1;3;1;2;"300x300";2;"20,6";"1998-04-30"
"744";3;28620;1;3;1;2;26;26;1172;1226;"2005-08-31";"-47,54887638";"-21,5614256";4326;500;1;30;1;0;"Normal";"20,44";"30";1;1;"27,7402870641264";"30";"31";"330,82911549138";1;3;1;2;"300x300";2;"20,6";"1998-04-30"
"745";3;28620;1;3;1;2;26;26;1173;1227;"2005-08-31";"-47,54887638";"-21,5614256";4326;500;1;31;1;0;"Normal";"15,28";NA;0;1;"24,1310775374459";"24,1310775374459";"31";"198,930564780842";1;3;1;2;"300x300";2;"20,6";"1998-04-30"
"746";3;28620;1;3;1;2;26;26;1174;1228;"2005-08-31";"-47,54887638";"-21,5614256";4326;500;1;32;1;0;"Normal";"17,95";NA;0;1;"26,1965886182138";"26,1965886182138";"31";"253,694304156225";1;3;1;2;"300x300";2;"20,6";"1998-04-30"
"747";3;28620;1;3;1;2;26;26;1175;1229;"2005-08-31";"-47,54887638";"-21,5614256";4326;500;1;33;1;0;"Normal";"20,53";NA;0;1;"27,7905268628403";"27,7905268628403";"31";"307,813249079649";1;3;1;2;"300x300";2;"20,6";"1998-04-30"
"748";3;28620;1;3;1;2;26;26;1176;1230;"2005-08-31";"-47,54887638";"-21,5614256";4326;500;1;34;1;0;"Normal";"21,14";NA;0;1;"28,1220252589264";"28,1220252589264";"31";"320,740031446642";1;3;1;2;"300x300";2;"20,6";"1998-04-30"
"749";3;28620;1;3;1;2;26;26;1177;1231;"2005-08-31";"-47,54887638";"-21,5614256";4326;500;1;35;1;0;"Normal";"20,69";NA;0;1;"27,8789831848844";"27,8789831848844";"31";"311,19958051538";1;3;1;2;"300x300";2;"20,6";"1998-04-30"
"750";3;28620;1;3;1;2;26;26;1178;1232;"2005-08-31";"-47,54887638";"-21,5614256";4326;500;1;36;1;0;"Normal";"20,05";NA;0;1;"27,5184626405831";"27,5184626405831";"31";"297,673459482162";1;3;1;2;"300x300";2;"20,6";"1998-04-30"
"751";3;28620;1;3;1;2;26;26;1179;1233;"2005-08-31";"-47,54887638";"-21,5614256";4326;500;1;37;1;0;"Normal";"20,44";NA;0;1;"27,7402870641264";"27,7402870641264";"31";"305,90982109673";1;3;1;2;"300x300";2;"20,6";"1998-04-30"
"752";3;28620;1;3;1;2;26;26;1180;1234;"2005-08-31";"-47,54887638";"-21,5614256";4326;500;1;38;1;0;"Normal";"17,35";NA;0;1;"25,7742326471073";"25,7742326471073";"31";"241,260782331157";1;3;1;2;"300x300";2;"20,6";"1998-04-30"
"753";3;28620;1;3;1;2;26;26;1181;1235;"2005-08-31";"-47,54887638";"-21,5614256";4326;500;1;39;1;0;"Normal";"13,85";NA;0;1;"22,79389515865";"22,79389515865";"31";"170,32159377998";1;3;1;2;"300x300";2;"20,6";"1998-04-30"
"754";3;28620;1;3;1;2;26;26;1182;1236;"2005-08-31";"-47,54887638";"-21,5614256";4326;500;1;40;1;2;"Dominante";"22,89";"31";1;1;"28,9932845487131";"31";"31";"382,832769998719";1;3;1;2;"300x300";2;"20,6";"1998-04-30"
"755";3;28620;1;3;1;2;26;26;1183;1237;"2005-08-31";"-47,54887638";"-21,5614256";4326;500;1;41;1;0;"Normal";"20,85";NA;0;1;"27,9663570043096";"27,9663570043096";"31";"314,589006524285";1;3;1;2;"300x300";2;"20,6";"1998-04-30"
"756";3;28620;1;3;1;2;26;26;1184;1238;"2005-08-31";"-47,54887638";"-21,5614256";4326;500;1;42;1;0;"Normal";"19";NA;0;1;"26,8859385253899";"26,8859385253899";"31";"275,600721621646";1;3;1;2;"300x300";2;"20,6";"1998-04-30"
"757";3;28620;1;3;1;2;26;26;1185;1239;"2005-08-31";"-47,54887638";"-21,5614256";4326;500;1;43;1;0;"Normal";"19,32";NA;0;1;"27,0844034525869";"27,0844034525869";"31";"282,311098316524";1;3;1;2;"300x300";2;"20,6";"1998-04-30"
"758";3;28620;1;3;1;2;26;26;1186;1240;"2005-08-31";"-47,54887638";"-21,5614256";4326;500;1;44;1;0;"Normal";"19,39";NA;0;1;"27,1271347471938";"27,1271347471938";"31";"283,780984000843";1;3;1;2;"300x300";2;"20,6";"1998-04-30"
"759";3;28620;1;3;1;2;26;26;1187;1241;"2005-08-31";"-47,54887638";"-21,5614256";4326;500;1;45;1;0;"Normal";"22,66";"31,3";1;1;"28,885021875213";"31,3";"31";"382,653648698277";1;3;1;2;"300x300";2;"20,6";"1998-04-30"
"760";3;28621;1;3;1;2;27;27;1188;1242;"2005-08-31";"-47,54717816";"-21,56145155";4326;500;1;1;1;0;"Normal";"16,14";NA;0;1;"25,0846403735506";"25,0846403735506";"31,84";"218,430300640267";1;3;1;2;"300x300";2;"20,6";"1998-04-30"
"761";3;28621;1;3;1;2;27;27;1189;1243;"2005-08-31";"-47,54717816";"-21,56145155";4326;500;1;2;1;0;"Normal";"22,09";NA;0;1;"28,8771694952706";"28,8771694952706";"31,84";"344,153304958535";1;3;1;2;"300x300";2;"20,6";"1998-04-30"
"762";3;28621;1;3;1;2;27;27;1190;1244;"2005-08-31";"-47,54717816";"-21,56145155";4326;500;1;3;1;0;"Normal";"21,07";NA;0;1;"28,3481676215697";"28,3481676215697";"31,84";"322,248657628078";1;3;1;2;"300x300";2;"20,6";"1998-04-30"
"763";3;28621;1;3;1;2;27;27;1191;1245;"2005-08-31";"-47,54717816";"-21,56145155";4326;500;1;4;1;0;"Normal";"17,76";NA;0;1;"26,309658465782";"26,309658465782";"31,84";"252,092363934674";1;3;1;2;"300x300";2;"20,6";"1998-04-30"
"764";3;28621;1;3;1;2;27;27;1192;1246;"2005-08-31";"-47,54717816";"-21,56145155";4326;500;1;5;1;0;"Normal";"18,81";NA;0;1;"27,0166511603781";"27,0166511603781";"31,84";"274,171213749882";1;3;1;2;"300x300";2;"20,6";"1998-04-30"
"765";3;28621;1;3;1;2;27;27;1193;1247;"2005-08-31";"-47,54717816";"-21,56145155";4326;500;1;6;1;0;"Normal";"19,19";NA;0;1;"27,2576709376197";"27,2576709376197";"31,84";"282,205368547691";1;3;1;2;"300x300";2;"20,6";"1998-04-30"
"766";3;28621;1;3;1;2;27;27;1194;1248;"2005-08-31";"-47,54717816";"-21,56145155";4326;500;1;7;1;0;"Normal";"17,57";NA;0;1;"26,1748521076306";"26,1748521076306";"31,84";"248,11756597543";1;3;1;2;"300x300";2;"20,6";"1998-04-30"
"767";3;28621;1;3;1;2;27;27;1195;1249;"2005-08-31";"-47,54717816";"-21,56145155";4326;500;1;8;1;0;"Normal";"23,62";NA;0;1;"29,6004801842101";"29,6004801842101";"31,84";"377,207465573044";1;3;1;2;"300x300";2;"20,6";"1998-04-30"
"768";3;28621;1;3;1;2;27;27;1196;1250;"2005-08-31";"-47,54717816";"-21,56145155";4326;500;1;9;1;0;"Normal";"22,28";NA;0;1;"28,9713749504138";"28,9713749504138";"31,84";"348,245812619543";1;3;1;2;"300x300";2;"20,6";"1998-04-30"
"769";3;28621;1;3;1;2;27;27;1197;1251;"2005-08-31";"-47,54717816";"-21,56145155";4326;500;1;10;1;0;"Normal";"20,59";NA;0;1;"28,0847824884043";"28,0847824884043";"31,84";"311,981607710995";1;3;1;2;"300x300";2;"20,6";"1998-04-30"
"770";3;28621;1;3;1;2;27;27;1198;1252;"2005-08-31";"-47,54717816";"-21,56145155";4326;500;1;11;1;0;"Normal";"19,29";NA;0;1;"27,3198648438062";"27,3198648438062";"31,84";"284,323219751962";1;3;1;2;"300x300";2;"20,6";"1998-04-30"
"771";3;28621;1;3;1;2;27;27;1199;1253;"2005-08-31";"-47,54717816";"-21,56145155";4326;500;1;12;1;2;"Dominante";"23,97";"31,2";1;1;"29,7552631565906";"31,2";"31,84";"403,482091092318";1;3;1;2;"300x300";2;"20,6";"1998-04-30"
"772";3;28621;1;3;1;2;27;27;1200;1254;"2005-08-31";"-47,54717816";"-21,56145155";4326;500;1;13;1;0;"Normal";"21,87";NA;0;1;"28,7664382704819";"28,7664382704819";"31,84";"339,419257386727";1;3;1;2;"300x300";2;"20,6";"1998-04-30"
"773";3;28621;1;3;1;2;27;27;1201;1255;"2005-08-31";"-47,54717816";"-21,56145155";4326;500;1;14;1;0;"Normal";"18,27";NA;0;1;"26,6608611595025";"26,6608611595025";"31,84";"262,793277890209";1;3;1;2;"300x300";2;"20,6";"1998-04-30"
"774";3;28621;1;3;1;2;27;27;1202;1256;"2005-08-31";"-47,54717816";"-21,56145155";4326;500;1;15;1;0;"Normal";"15,6";NA;0;1;"24,6348380977096";"24,6348380977096";"31,84";"207,336502227594";1;3;1;2;"300x300";2;"20,6";"1998-04-30"
"775";3;28621;1;3;1;2;27;27;1203;1257;"2005-08-31";"-47,54717816";"-21,56145155";4326;500;1;16;1;0;"Normal";"18,37";NA;0;1;"26,7279644376431";"26,7279644376431";"31,84";"264,896716381366";1;3;1;2;"300x300";2;"20,6";"1998-04-30"
"776";3;28621;1;3;1;2;27;27;1204;1258;"2005-08-31";"-47,54717816";"-21,56145155";4326;500;1;17;1;0;"Normal";"17,92";NA;0;1;"26,421485513538";"26,421485513538";"31,84";"255,444619736718";1;3;1;2;"300x300";2;"20,6";"1998-04-30"
"777";3;28621;1;3;1;2;27;27;1205;1259;"2005-08-31";"-47,54717816";"-21,56145155";4326;500;1;18;1;0;"Normal";"16,52";NA;0;1;"25,3880733296948";"25,3880733296948";"31,84";"226,277448161592";1;3;1;2;"300x300";2;"20,6";"1998-04-30"
"778";3;28621;1;3;1;2;27;27;1206;1260;"2005-08-31";"-47,54717816";"-21,56145155";4326;500;1;19;1;0;"Normal";"13,62";NA;0;1;"22,7722185548125";"22,7722185548125";"31,84";"167,333861690559";1;3;1;2;"300x300";2;"20,6";"1998-04-30"
"779";3;28621;1;3;1;2;27;27;1207;1261;"2005-08-31";"-47,54717816";"-21,56145155";4326;500;1;20;1;0;"Normal";"13,53";NA;0;1;"22,6785810525745";"22,6785810525745";"31,84";"165,544613351612";1;3;1;2;"300x300";2;"20,6";"1998-04-30"
"780";3;28621;1;3;1;2;27;27;1209;1263;"2005-08-31";"-47,54717816";"-21,56145155";4326;500;1;22;1;0;"Normal";"21,07";"31,4";1;1;"28,3481676215697";"31,4";"31,84";"356,940455009252";1;3;1;2;"300x300";2;"20,6";"1998-04-30"
"781";3;28621;1;3;1;2;27;27;1210;1264;"2005-08-31";"-47,54717816";"-21,56145155";4326;500;1;23;1;2;"Dominante";"26,04";"32";1;1;"30,5995424902509";"32";"31,84";"449,56513119406";1;3;1;2;"300x300";2;"20,6";"1998-04-30"
"782";3;28621;1;3;1;2;27;27;1211;1265;"2005-08-31";"-47,54717816";"-21,56145155";4326;500;1;24;1;2;"Dominante";"24,67";"32,5";1;1;"30,053915817888";"32,5";"31,84";"432,567767127829";1;3;1;2;"300x300";2;"20,6";"1998-04-30"
"783";3;28621;1;3;1;2;27;27;1212;1266;"2005-08-31";"-47,54717816";"-21,56145155";4326;500;1;25;1;0;"Normal";"21,61";"31,8";1;1;"28,6332335151831";"31,8";"31,84";"370,751985535643";1;3;1;2;"300x300";2;"20,6";"1998-04-30"
"784";3;28621;1;3;1;2;27;27;1213;1267;"2005-08-31";"-47,54717816";"-21,56145155";4326;500;1;26;1;0;"Normal";"21,01";"32";1;1;"28,3157703325839";"32";"31,84";"362,725108172087";1;3;1;2;"300x300";2;"20,6";"1998-04-30"
"785";3;28621;1;3;1;2;27;27;1214;1268;"2005-08-31";"-47,54717816";"-21,56145155";4326;500;1;27;1;0;"Normal";"16,84";"28,9";1;1;"25,6356489520689";"28,9";"31,84";"262,567775256016";1;3;1;2;"300x300";2;"20,6";"1998-04-30"
"786";3;28621;1;3;1;2;27;27;1215;1269;"2005-08-31";"-47,54717816";"-21,56145155";4326;500;1;28;1;0;"Normal";"19,42";"30";1;1;"27,3999676350306";"30";"31,84";"314,320015687256";1;3;1;2;"300x300";2;"20,6";"1998-04-30"
"787";3;28621;1;3;1;2;27;27;1216;1270;"2005-08-31";"-47,54717816";"-21,56145155";4326;500;1;29;1;0;"Normal";"19,7";"30";1;1;"27,569676851947";"30";"31,84";"318,851925437408";1;3;1;2;"300x300";2;"20,6";"1998-04-30"
"788";3;28621;1;3;1;2;27;27;1217;1271;"2005-08-31";"-47,54717816";"-21,56145155";4326;500;1;30;1;0;"Normal";"23,05";"32";1;1;"29,3401781911684";"32";"31,84";"397,944521087557";1;3;1;2;"300x300";2;"20,6";"1998-04-30"
"789";3;28621;1;3;1;2;27;27;1218;1272;"2005-08-31";"-47,54717816";"-21,56145155";4326;500;1;31;1;0;"Normal";"20,5";"30,8";1;1;"28,0343065851671";"30,8";"31,84";"340,64824538285";1;3;1;2;"300x300";2;"20,6";"1998-04-30"
"790";3;28621;1;3;1;2;27;27;1220;1274;"2005-08-31";"-47,54717816";"-21,56145155";4326;500;1;33;1;0;"Normal";"17,51";NA;0;1;"26,1318200971453";"26,1318200971453";"31,84";"246,863747947017";1;3;1;2;"300x300";2;"20,6";"1998-04-30"
"791";3;28621;1;3;1;2;27;27;1221;1275;"2005-08-31";"-47,54717816";"-21,56145155";4326;500;1;34;1;0;"Normal";"21,96";NA;0;1;"28,8119540658625";"28,8119540658625";"31,84";"341,355302977569";1;3;1;2;"300x300";2;"20,6";"1998-04-30"
"792";3;28621;1;3;1;2;27;27;1222;1276;"2005-08-31";"-47,54717816";"-21,56145155";4326;500;1;35;1;0;"Normal";"21,33";NA;0;1;"28,4868670033225";"28,4868670033225";"31,84";"327,821276673853";1;3;1;2;"300x300";2;"20,6";"1998-04-30"
"793";3;28621;1;3;1;2;27;27;1223;1277;"2005-08-31";"-47,54717816";"-21,56145155";4326;500;1;36;1;0;"Normal";"20,5";NA;0;1;"28,0343065851671";"28,0343065851671";"31,84";"310,059654180586";1;3;1;2;"300x300";2;"20,6";"1998-04-30"
